,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
319,Delaware,Delaware,Delaware County,39041,OH,Ohio,40.2784,-83.0049,216074
320,Lackawanna,Lackawanna,Lackawanna County,42069,PA,Pennsylvania,41.4367,-75.6092,215672
321,Mohave,Mohave,Mohave County,4015,AZ,Arizona,35.7041,-113.7579,214229
322,Butte,Butte,Butte County,6007,CA,California,39.6669,-121.6007,213605
323,York,York,York County,23031,ME,Maine,43.4782,-70.7144,212691
324,Niagara,Niagara,Niagara County,36063,NY,New York,43.2001,-78.7452,212230
325,Okaloosa,Okaloosa,Okaloosa County,12091,FL,Florida,30.6913,-86.5917,212021
326,Calcasieu,Calcasieu,Calcasieu Parish,22019,LA,Louisiana,30.2293,-93.3581,210770
327,Washington,Washington,Washington County,42125,PA,Pennsylvania,40.1894,-80.2483,209631
328,Clermont,Clermont,Clermont County,39025,OH,Ohio,39.0476,-84.1517,208851
329,Harrison,Harrison,Harrison County,28047,MS,Mississippi,30.5122,-89.116,208748
330,Benton,Benton,Benton County,53005,WA,Washington,46.2398,-119.5112,207560
331,Elkhart,Elkhart,Elkhart County,18039,IN,Indiana,41.5974,-85.8587,206841
332,Champaign,Champaign,Champaign County,17019,IL,Illinois,40.1401,-88.1992,206525
333,Richmond,Richmond,Richmond County,13245,GA,Georgia,33.3596,-82.0736,206153
334,Hall,Hall,Hall County,13139,GA,Georgia,34.3171,-83.8195,204953
335,Anderson,Anderson,Anderson County,45007,SC,South Carolina,34.5193,-82.6378,204592
336,Muscogee,Muscogee,Muscogee County,13215,GA,Georgia,32.51,-84.8771,204572
337,Yuma,Yuma,Yuma County,4027,AZ,Arizona,32.7695,-113.9056,204374
338,Onslow,Onslow,Onslow County,37133,NC,North Carolina,34.7322,-77.4322,203686
340,Trumbull,Trumbull,Trumbull County,39155,OH,Ohio,41.317,-80.7613,201749
341,St. Louis,St. Louis,St. Louis County,27137,MN,Minnesota,47.6031,-92.4707,200122
342,Deschutes,Deschutes,Deschutes County,41017,OR,Oregon,43.915,-121.2281,199352
343,Broome,Broome,Broome County,36007,NY,New York,42.1602,-75.8196,198365
344,Minnehaha,Minnehaha,Minnehaha County,46099,SD,South Dakota,43.6742,-96.7915,197742
345,Racine,Racine,Racine County,55101,WI,Wisconsin,42.7475,-88.0613,197068
346,Sumner,Sumner,Sumner County,47165,TN,Tennessee,36.469,-86.4606,196845
347,Hernando,Hernando,Hernando County,12053,FL,Florida,28.5537,-82.424,196621
348,Sangamon,Sangamon,Sangamon County,17167,IL,Illinois,39.7582,-89.6589,196122
349,Ellis,Ellis,Ellis County,48139,TX,Texas,32.3484,-96.7947,195509
350,Butler,Butler,Butler County,42019,PA,Pennsylvania,40.912,-79.9133,194562
351,Livingston,Livingston,Livingston County,26093,MI,Michigan,42.6029,-83.9115,194302
352,El Dorado,El Dorado,El Dorado County,6017,CA,California,38.7787,-120.5247,191713
353,Sarpy,Sarpy,Sarpy County,31153,NE,Nebraska,41.1129,-96.112,191272
354,Outagamie,Outagamie,Outagamie County,55087,WI,Wisconsin,44.4161,-88.4649,190611
355,Charlotte,Charlotte,Charlotte County,12015,FL,Florida,26.9058,-81.9114,189900
356,Saginaw,Saginaw,Saginaw County,26145,MI,Michigan,43.335,-84.0532,189821
357,Beaufort,Beaufort,Beaufort County,45013,SC,South Carolina,32.3857,-80.7306,189071
358,Santa Rosa,Santa Rosa,Santa Rosa County,12113,FL,Florida,30.7004,-87.0219,188994
359,Iredell,Iredell,Iredell County,37097,NC,North Carolina,35.8071,-80.8734,187839
360,Tippecanoe,Tippecanoe,Tippecanoe County,18157,IN,Indiana,40.3886,-86.8941,186955
361,Cass,Cass,Cass County,38017,ND,North Dakota,46.933,-97.248,186328
362,DeSoto,DeSoto,DeSoto County,28033,MS,Mississippi,34.8753,-89.9912,186214
363,Newport News,Newport News,Newport News City,51700,VA,Virginia,37.105,-76.5181,185118
364,Boone,Boone,Boone County,29019,MO,Missouri,38.9906,-92.3097,184043
365,Washington,Washington,Washington County,49053,UT,Utah,37.2804,-113.5048,183297
366,Johnson,Johnson,Johnson County,48251,TX,Texas,32.379,-97.3665,182690
367,Kent,Kent,Kent County,10001,DE,Delaware,39.086,-75.5686,182400
368,Medina,Medina,Medina County,39103,OH,Ohio,41.1176,-81.8997,182347
369,Ulster,Ulster,Ulster County,36111,NY,New York,41.8881,-74.2586,182153
370,Shasta,Shasta,Shasta County,6089,CA,California,40.7637,-122.0405,181852
371,Peoria,Peoria,Peoria County,17143,IL,Illinois,40.788,-89.7601,181186
372,Bay,Bay,Bay County,12005,FL,Florida,30.2652,-85.6203,181055
373,Vanderburgh,Vanderburgh,Vanderburgh County,18163,IN,Indiana,38.0249,-87.5859,179900
374,Kanawha,Kanawha,Kanawha County,54039,WV,West Virginia,38.3365,-81.5281,179895
375,Imperial,Imperial,Imperial County,6025,CA,California,33.0395,-115.3653,179578
376,Licking,Licking,Licking County,39089,OH,Ohio,40.0916,-82.4831,178844
377,Shawnee,Shawnee,Shawnee County,20177,KS,Kansas,39.0415,-95.7565,178625
378,Muskegon,Muskegon,Muskegon County,26121,MI,Michigan,43.2912,-86.152,175947
379,Hendricks,Hendricks,Hendricks County,18063,IN,Indiana,39.7695,-86.51,175639
380,Lower Connecticut River Valley,Lower Connecticut River Valley,Lower Connecticut River Valley Planning Region,9130,CT,Connecticut,41.45,-72.5073,175244
381,Lee,Lee,Lee County,1081,AL,Alabama,32.6011,-85.3555,175126
382,Scott,Scott,Scott County,19163,IA,Iowa,41.6371,-90.6232,174315
383,Guadalupe,Guadalupe,Guadalupe County,48187,TX,Texas,29.5831,-97.9486,173828
384,Kootenai,Kootenai,Kootenai County,16055,ID,Idaho,47.6744,-116.7018,173396
385,Porter,Porter,Porter County,18127,IN,Indiana,41.4603,-87.0672,173355
386,Carroll,Carroll,Carroll County,24013,MD,Maryland,39.5629,-77.0225,173225
387,Alamance,Alamance,Alamance County,37001,NC,North Carolina,36.0437,-79.3995,171779
388,McLean,McLean,McLean County,17113,IL,Illinois,40.4909,-88.8473,171284
389,Winnebago,Winnebago,Winnebago County,55139,WI,Wisconsin,44.0689,-88.6446,171197
390,Pitt,Pitt,Pitt County,37147,NC,North Carolina,35.5933,-77.3745,171196
391,Kent,Kent,Kent County,44003,RI,Rhode Island,41.6722,-71.5932,170168
392,Paulding,Paulding,Paulding County,13223,GA,Georgia,33.9206,-84.8673,169898
393,Aiken,Aiken,Aiken County,45003,SC,South Carolina,33.5443,-81.6347,169865
394,Davidson,Davidson,Davidson County,37057,NC,North Carolina,35.7933,-80.2128,169498
395,Midland,Midland,Midland County,48329,TX,Texas,31.8691,-102.0316,169393
396,Kenton,Kenton,Kenton County,21117,KY,Kentucky,38.9334,-84.5333,169066
397,Kenosha,Kenosha,Kenosha County,55059,WI,Wisconsin,42.5769,-88.0424,168693
398,Chittenden,Chittenden,Chittenden County,50007,VT,Vermont,44.4611,-73.0813,168309
399,Pueblo,Pueblo,Pueblo County,8101,CO,Colorado,38.1735,-104.5127,168135
400,Monroe,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168128
401,Wyandotte,Wyandotte,Wyandotte County,20209,KS,Kansas,39.1146,-94.7646,167989
402,Beaver,Beaver,Beaver County,42007,PA,Pennsylvania,40.6823,-80.3493,167629
403,Greene,Greene,Greene County,39057,OH,Ohio,39.6915,-83.8899,167567
404,Charles,Charles,Charles County,24017,MD,Maryland,38.5073,-76.9922,167035
405,Yellowstone,Yellowstone,Yellowstone County,30111,MT,Montana,45.9373,-108.2744,165524
406,Comal,Comal,Comal County,48091,TX,Texas,29.8082,-98.2783,165201
408,Houston,Houston,Houston County,13153,GA,Georgia,32.459,-83.6662,164117
409,Rock,Rock,Rock County,55105,WI,Wisconsin,42.6712,-89.0716,163817
410,Olmsted,Olmsted,Olmsted County,27109,MN,Minnesota,44.0038,-92.4018,162307
411,Ector,Ector,Ector County,48135,TX,Texas,31.8692,-102.5429,162300
412,Dorchester,Dorchester,Dorchester County,45035,SC,South Carolina,33.0794,-80.4068,162139
413,Johnson,Johnson,Johnson County,18081,IN,Indiana,39.49,-86.1016,161952
414,Portage,Portage,Portage County,39133,OH,Ohio,41.1677,-81.1974,161217
415,Catawba,Catawba,Catawba County,37035,NC,North Carolina,35.662,-81.2151,161011
416,Indian River,Indian River,Indian River County,12061,FL,Florida,27.6943,-80.6064,160986
417,Rensselaer,Rensselaer,Rensselaer County,36083,NY,New York,42.7111,-73.5097,160943
418,Jackson,Jackson,Jackson County,26075,MI,Michigan,42.2485,-84.4234,160637
419,St. Clair,St. Clair,St. Clair County,26147,MI,Michigan,42.9341,-82.6806,160257
420,Ouachita,Ouachita,Ouachita Parish,22073,LA,Louisiana,32.4784,-92.1549,159585
421,Schenectady,Schenectady,Schenectady County,36093,NY,New York,42.8181,-74.0586,159447
422,Martin,Martin,Martin County,12085,FL,Florida,27.0775,-80.4315,159399
423,Fairfield,Fairfield,Fairfield County,39045,OH,Ohio,39.7516,-82.6306,159371
424,Sullivan,Sullivan,Sullivan County,47163,TN,Tennessee,36.5129,-82.3042,158722
425,Centre,Centre,Centre County,42027,PA,Pennsylvania,40.9189,-77.8199,158665
426,Stearns,Stearns,Stearns County,27145,MN,Minnesota,45.5522,-94.6131,158622
427,Stafford,Stafford,Stafford County,51179,VA,Virginia,38.4207,-77.458,157606
428,Alexandria,Alexandria,Alexandria City,51510,VA,Virginia,38.8185,-77.0861,157594
429,Madera,Madera,Madera County,6039,CA,California,37.218,-119.7627,157243
430,Rankin,Rankin,Rankin County,28121,MS,Mississippi,32.2641,-89.9458,157185
431,Columbia,Columbia,Columbia County,13073,GA,Georgia,33.5441,-82.2641,156921
432,Canadian,Canadian,Canadian County,40017,OK,Oklahoma,35.5424,-97.9824,156681
433,Bibb,Bibb,Bibb County,13021,GA,Georgia,32.8065,-83.6974,156554
434,Mesa,Mesa,Mesa County,8077,CO,Colorado,39.0183,-108.4664,156131
435,Franklin,Franklin,Franklin County,42055,PA,Pennsylvania,39.9274,-77.7213,156084
436,Citrus,Citrus,Citrus County,12017,FL,Florida,28.8489,-82.4794,155173
437,Monroe,Monroe,Monroe County,26115,MI,Michigan,41.9291,-83.5394,154823
438,Washington,Washington,Washington County,24043,MD,Maryland,39.6036,-77.814,154645
439,Santa Fe,Santa Fe,Santa Fe County,35049,NM,New Mexico,35.5069,-105.9763,154481
440,Berrien,Berrien,Berrien County,26021,MI,Michigan,41.9547,-86.4123,153938
441,Hampshire,Hampshire,Hampshire County,25015,MA,Massachusetts,42.3402,-72.6638,153931
442,Merrimack,Merrimack,Merrimack County,33013,NH,New Hampshire,43.2975,-71.6802,153918
443,Cumberland,Cumberland,Cumberland County,34011,NJ,New Jersey,39.3739,-75.1107,153588
444,Johnson,Johnson,Johnson County,19103,IA,Iowa,41.6715,-91.5881,153360
445,Penobscot,Penobscot,Penobscot County,23019,ME,Maine,45.4006,-68.6495,152640
446,Kings,Kings,Kings County,6031,CA,California,36.0752,-119.8155,152515
447,Scott,Scott,Scott County,27139,MN,Minnesota,44.6485,-93.5359,151347
448,Parker,Parker,Parker County,48367,TX,Texas,32.7776,-97.8051,151188
449,Kaufman,Kaufman,Kaufman County,48257,TX,Texas,32.5993,-96.2878,149773
450,Sandoval,Sandoval,Sandoval County,35043,NM,New Mexico,35.6886,-106.8659,149460
451,Wilson,Wilson,Wilson County,47189,TN,Tennessee,36.1547,-86.2973,149096
452,Coweta,Coweta,Coweta County,13077,GA,Georgia,33.3534,-84.7634,147449
453,Rowan,Rowan,Rowan County,37159,NC,North Carolina,35.6394,-80.5247,147067
454,Orange,Orange,Orange County,37135,NC,North Carolina,36.0611,-79.1207,145919
455,Sussex,Sussex,Sussex County,34037,NJ,New Jersey,41.1393,-74.6909,144808
456,Douglas,Douglas,Douglas County,13097,GA,Georgia,33.7019,-84.7679,144735
457,Coconino,Coconino,Coconino County,4005,AZ,Arizona,35.8387,-111.7705,144705
458,Randolph,Randolph,Randolph County,37151,NC,North Carolina,35.7103,-79.806,144403
459,Rock Island,Rock Island,Rock Island County,17161,IL,Illinois,41.4673,-90.5674,143819
460,Jackson,Jackson,Jackson County,28059,MS,Mississippi,30.5425,-88.6358,143721
461,Livingston,Livingston,Livingston Parish,22063,LA,Louisiana,30.4401,-90.7279,143425
462,Lebanon,Lebanon,Lebanon County,42075,PA,Pennsylvania,40.3672,-76.4577,143258
463,Schuylkill,Schuylkill,Schuylkill County,42107,PA,Pennsylvania,40.7058,-76.216,143201
464,Taylor,Taylor,Taylor County,48441,TX,Texas,32.3015,-99.8901,143029
465,Wright,Wright,Wright County,27171,MN,Minnesota,45.174,-93.963,142543
466,Randall,Randall,Randall County,48381,TX,Texas,34.9659,-101.897,141489
467,Spotsylvania,Spotsylvania,Spotsylvania County,51177,VA,Virginia,38.1851,-77.6561,141097
468,Monroe,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,140065
469,Brunswick,Brunswick,Brunswick County,37019,NC,North Carolina,34.0715,-78.2383,139721
470,Marathon,Marathon,Marathon County,55073,WI,Wisconsin,44.8983,-89.7591,137820
471,Napa,Napa,Napa County,6055,CA,California,38.507,-122.3306,137384
472,Hampton,Hampton,Hampton City,51650,VA,Virginia,37.0554,-76.3632,137217
473,Florence,Florence,Florence County,45041,SC,South Carolina,34.0245,-79.703,137015
474,Grayson,Grayson,Grayson County,48181,TX,Texas,33.6268,-96.6777,137008
475,Washington,Washington,Washington County,55131,WI,Wisconsin,43.3685,-88.2307,136842
476,Boone,Boone,Boone County,21015,KY,Kentucky,38.9699,-84.7278,136150
477,Humboldt,Humboldt,Humboldt County,6023,CA,California,40.6993,-123.8756,136132
478,Blount,Blount,Blount County,47009,TN,Tennessee,35.6872,-83.9255,135951
479,Clark,Clark,Clark County,39023,OH,Ohio,39.9167,-83.7844,135877
480,Warren,Warren,Warren County,21227,KY,Kentucky,36.9936,-86.4238,135307
481,Harnett,Harnett,Harnett County,37085,NC,North Carolina,35.3689,-78.8693,134718
482,Cache,Cache,Cache County,49005,UT,Utah,41.7225,-111.7436,134428
483,Calhoun,Calhoun,Calhoun County,26025,MI,Michigan,42.2465,-85.0056,134011
484,Tangipahoa,Tangipahoa,Tangipahoa Parish,22105,LA,Louisiana,30.6266,-90.4057,133953
485,Washington,Washington,Washington County,47179,TN,Tennessee,36.2933,-82.4974,133282
486,Cambria,Cambria,Cambria County,42021,PA,Pennsylvania,40.4951,-78.7134,133263
487,Kendall,Kendall,Kendall County,17093,IL,Illinois,41.5906,-88.4288,132795
488,Sumter,Sumter,Sumter County,12119,FL,Florida,28.7048,-82.081,131832
489,Wood,Wood,Wood County,39173,OH,Ohio,41.3617,-83.623,131564
490,Tazewell,Tazewell,Tazewell County,17179,IL,Illinois,40.5075,-89.5135,131276
491,Pickens,Pickens,Pickens County,45077,SC,South Carolina,34.8873,-82.7253,131106
492,Black Hawk,Black Hawk,Black Hawk County,19013,IA,Iowa,42.4701,-92.3088,131041
493,Strafford,Strafford,Strafford County,33017,NH,New Hampshire,43.297,-71.0288,130965
494,Madison,Madison,Madison County,18095,IN,Indiana,40.1616,-85.7194,130545
495,Washington,Washington,Washington County,44009,RI,Rhode Island,41.4697,-71.6226,129998
496,Wichita,Wichita,Wichita County,48485,TX,Texas,33.988,-98.7035,129584
497,Rapides,Rapides,Rapides Parish,22079,LA,Louisiana,31.1986,-92.5332,129536
498,Skagit,Skagit,Skagit County,53057,WA,Washington,48.4795,-121.729,129480
499,Hunterdon,Hunterdon,Hunterdon County,34019,NJ,New Jersey,40.5673,-74.9122,129099
500,Bossier,Bossier,Bossier Parish,22015,LA,Louisiana,32.6784,-93.6049,128877
501,Clarke,Clarke,Clarke County,13059,GA,Georgia,33.9512,-83.3673,128864
502,Berkshire,Berkshire,Berkshire County,25003,MA,Massachusetts,42.3707,-73.2063,128763
503,Linn,Linn,Linn County,41043,OR,Oregon,44.4887,-122.5343,128598
504,Fayette,Fayette,Fayette County,42051,PA,Pennsylvania,39.9201,-79.6474,128417
505,Sebastian,Sebastian,Sebastian County,5131,AR,Arkansas,35.1989,-94.2743,128184
506,Chautauqua,Chautauqua,Chautauqua County,36013,NY,New York,42.2281,-79.3663,127440
507,Ascension,Ascension,Ascension Parish,22005,LA,Louisiana,30.2036,-90.9113,126973
508,Cochise,Cochise,Cochise County,4003,AZ,Arizona,31.8796,-109.7512,125504
509,Richland,Richland,Richland County,39139,OH,Ohio,40.7747,-82.5365,125008
510,Faulkner,Faulkner,Faulkner County,5045,AR,Arkansas,35.147,-92.332,124611
511,Bonneville,Bonneville,Bonneville County,16019,ID,Idaho,43.3877,-111.6148,124490
512,Gregg,Gregg,Gregg County,48183,TX,Texas,32.4805,-94.817,124245
513,Kennebec,Kennebec,Kennebec County,23011,ME,Maine,44.4091,-69.7673,124003
514,Saline,Saline,Saline County,5125,AR,Arkansas,34.6466,-92.6766,123988
515,Berkeley,Berkeley,Berkeley County,54003,WV,West Virginia,39.4641,-78.0275,123283
516,Morgan,Morgan,Morgan County,1103,AL,Alabama,34.4535,-86.8529,123102
517,Jasper,Jasper,Jasper County,29097,MO,Missouri,37.2036,-94.3406,122788
518,Blair,Blair,Blair County,42013,PA,Pennsylvania,40.4811,-78.3483,122640
519,San Juan,San Juan,San Juan County,35045,NM,New Mexico,36.5085,-108.3206,121798
520,Comanche,Comanche,Comanche County,40031,OK,Oklahoma,34.6621,-98.4717,121777
521,Clark,Clark,Clark County,18019,IN,Indiana,38.4772,-85.7073,121484
522,La Crosse,La Crosse,La Crosse County,55063,WI,Wisconsin,43.9066,-91.1152,120216
523,Allegan,Allegan,Allegan County,26005,MI,Michigan,42.5913,-85.8883,120189
524,Carroll,Carroll,Carroll County,13045,GA,Georgia,33.5828,-85.0798,120060
525,Gallatin,Gallatin,Gallatin County,30031,MT,Montana,45.5404,-111.1704,119685
526,Tom Green,Tom Green,Tom Green County,48451,TX,Texas,31.4044,-100.4621,119276
527,Fayette,Fayette,Fayette County,13113,GA,Georgia,33.4139,-84.4943,119259
528,Douglas,Douglas,Douglas County,20045,KS,Kansas,38.8847,-95.2926,119094
529,Missoula,Missoula,Missoula County,30063,MT,Montana,47.0365,-113.9237,118541
530,Lowndes,Lowndes,Lowndes County,13185,GA,Georgia,30.8338,-83.2677,118257
531,Oswego,Oswego,Oswego County,36075,NY,New York,43.4269,-76.1413,118037
532,Potter,Potter,Potter County,48375,TX,Texas,35.4013,-101.8939,117905
533,Sheboygan,Sheboygan,Sheboygan County,55117,WI,Wisconsin,43.7212,-87.9454,117741
534,Robeson,Robeson,Robeson County,37155,NC,North Carolina,34.6402,-79.1039,117573
535,Flagler,Flagler,Flagler County,12035,FL,Florida,29.4614,-81.3136,117515
536,Wayne,Wayne,Wayne County,37191,NC,North Carolina,35.364,-78.004,117480
537,Jefferson,Jefferson,Jefferson County,36045,NY,New York,44.0496,-75.9203,117445
538,Wayne,Wayne,Wayne County,39169,OH,Ohio,40.8289,-81.888,116680
539,Henderson,Henderson,Henderson County,37089,NC,North Carolina,35.3363,-82.48,116469
540,Calhoun,Calhoun,Calhoun County,1015,AL,Alabama,33.7714,-85.826,116162
541,Lycoming,Lycoming,Lycoming County,42081,PA,Pennsylvania,41.3434,-77.0645,114022
542,St. Mary's,St. Mary's,St. Mary's County,24037,MD,Maryland,38.3024,-76.6058,113814
543,Newton,Newton,Newton County,13217,GA,Georgia,33.555,-83.8502,113298
544,Northwest Hills,Northwest Hills,Northwest Hills Planning Region,9160,CT,Connecticut,41.8469,-73.2212,112696
545,Albemarle,Albemarle,Albemarle County,51003,VA,Virginia,38.0229,-78.5567,112513
546,Ontario,Ontario,Ontario County,36069,NY,New York,42.8528,-77.2998,112288
547,LaPorte,LaPorte,LaPorte County,18091,IN,Indiana,41.546,-86.74,112215
548,Delaware,Delaware,Delaware County,18035,IN,Indiana,40.2275,-85.3969,112156
549,Androscoggin,Androscoggin,Androscoggin County,23001,ME,Maine,44.1658,-70.2064,111532
550,Douglas,Douglas,Douglas County,41019,OR,Oregon,43.2797,-123.1665,111322
551,Craighead,Craighead,Craighead County,5031,AR,Arkansas,35.8308,-90.6328,111038
552,Hardin,Hardin,Hardin County,21093,KY,Kentucky,37.6979,-85.9634,111005
553,Rockwall,Rockwall,Rockwall County,48397,TX,Texas,32.8978,-96.4079,110631
554,Cowlitz,Cowlitz,Cowlitz County,53015,WA,Washington,46.1932,-122.681,110621
555,Mercer,Mercer,Mercer County,42085,PA,Pennsylvania,41.3022,-80.2577,110600
556,Hanover,Hanover,Hanover County,51085,VA,Virginia,37.7601,-77.491,110513
557,Pennington,Pennington,Pennington County,46103,SD,South Dakota,44.0037,-102.8238,110386
558,Warren,Warren,Warren County,34041,NJ,New Jersey,40.8572,-74.9973,109739
559,LaSalle,LaSalle,LaSalle County,17099,IL,Illinois,41.344,-88.8859,109495
560,Bartow,Bartow,Bartow County,13015,GA,Georgia,34.2377,-84.8403,109410
561,Madison,Madison,Madison County,28089,MS,Mississippi,32.6347,-90.0337,109257
562,Eaton,Eaton,Eaton County,26045,MI,Michigan,42.5961,-84.8383,109072
563,Terrebonne,Terrebonne,Terrebonne Parish,22109,LA,Louisiana,29.4148,-90.8663,108862
564,Bradley,Bradley,Bradley County,47011,TN,Tennessee,35.1541,-84.8596,108859
565,Miami,Miami,Miami County,39109,OH,Ohio,40.0535,-84.2288,108818
566,St. Lawrence,St. Lawrence,St. Lawrence County,36089,NY,New York,44.4964,-75.0691,108670
568,Cass,Cass,Cass County,29037,MO,Missouri,38.647,-94.3549,108205
569,Yamhill,Yamhill,Yamhill County,41071,OR,Oregon,45.2326,-123.3081,107674
570,Kankakee,Kankakee,Kankakee County,17091,IL,Illinois,41.1377,-87.8618,107421
571,Carver,Carver,Carver County,27019,MN,Minnesota,44.8207,-93.8026,107216
572,Navajo,Navajo,Navajo County,4017,AZ,Arizona,35.3996,-110.3214,107110
573,Houston,Houston,Houston County,1069,AL,Alabama,31.1532,-85.3025,107040
574,Platte,Platte,Platte County,29165,MO,Missouri,39.3803,-94.7738,107033
